Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Ipanema;4;3;4;180;25000.0;3500.0;1000.0;138.89;Apartamento
Apartamento;Lagoa;4;4;2;400;22000.0;2500.0;8000.0;55.0;Apartamento
Casa de Vila;Catete;6;1;1;132;4500.0;200.0;210.0;34.09;Casa
Apartamento;Ipanema;4;1;4;500;24000.0;3100.0;0.0;48.0;Apartamento
Apartamento;Leme;4;2;1;400;11000.0;3200.0;1365.0;27.5;Apartamento
Apartamento;Jardim Botânico;6;2;1;320;13500.0;2800.0;7649.0;42.19;Apartamento
Apartamento;Leblon;3;2;1;155;11900.0;1006.0;330.0;76.77;Apartamento
Apartamento;Flamengo;4;2;4;430;15000.0;4000.0;0.0;34.88;Apartamento
Apartamento;Ipanema;4;2;4;370;30000.0;5707.0;1876.0;81.08;Apartamento
Apartamento;Leblon;3;1;2;129;10000.0;1266.0;284.0;77.52;Apartamento
Apartamento;Barra da Tijuca;4;4;2;247;15000.0;2700.0;11000.0;60.73;Apartamento
Apartamento;Leblon;4;2;2;180;11000.0;2850.0;0.0;61.11;Apartamento
Apartamento;Barra da Tijuca;4;3;3;225;12500.0;5840.0;12000.0;55.56;Apartamento
Apartamento;Barra da Tijuca;4;3;4;234;11500.0;3294.0;544.0;49.15;Apartamento
Casa;Jardim Botânico;5;4;4;2252;35000.0;0.0;1794.0;15.54;Casa
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;5600.0;1800.0;20.92;Apartamento
Apartamento;Barra da Tijuca;4;3;4;352;12000.0;4182.0;1636.0;34.09;Apartamento
Apartamento;São Conrado;4;3;2;400;19000.0;10000.0;2400.0;47.5;Apartamento
Apartamento;Leblon;3;2;1;170;12000.0;2800.0;490.0;70.59;Apartamento
Apartamento;Leblon;3;2;1;180;10000.0;1700.0;400.0;55.56;Apartamento
Apartamento;Leblon;4;2;2;200;15500.0;6000.0;935.0;77.5;Apartamento
Apartamento;Ipanema;3;1;1;180;12000.0;2100.0;650.0;66.67;Apartamento
Apartamento;Copacabana;2;0;0;200;11000.0;2085.0;6234.0;55.0;Apartamento
Apartamento;Lagoa;4;3;2;180;25000.0;3100.0;0.0;138.89;Apartamento
Apartamento;Ipanema;4;1;3;250;10000.0;2300.0;1050.0;40.0;Apartamento
Apartamento;Ipanema;2;2;1;90;15000.0;4300.0;425.0;166.67;Apartamento
Apartamento;Barra da Tijuca;3;3;2;224;13000.0;3800.0;0.0;58.04;Apartamento
Apartamento;Leblon;4;1;2;205;17000.0;6000.0;0.0;82.93;Apartamento
Apartamento;Leblon;4;5;2;650;30000.0;1500.0;0.0;46.15;Apartamento
Apartamento;Copacabana;4;1;1;240;10000.0;2230.0;455.0;41.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;324;10000.0;1050.0;1383.0;30.86;Apartamento
Apartamento;Flamengo;4;0;0;300;10000.0;3150.0;732.0;33.33;Apartamento
Apartamento;Ipanema;2;2;2;220;18000.0;1900.0;1300.0;81.82;Apartamento
Apartamento;Leblon;4;1;2;205;15500.0;6000.0;772.0;75.61;Apartamento
Apartamento;Copacabana;4;2;4;336;25000.0;3200.0;0.0;74.4;Apartamento
Apartamento;Barra da Tijuca;4;5;4;370;15000.0;3500.0;850.0;40.54;Apartamento
Apartamento;Lagoa;4;2;0;348;14000.0;3124.0;1040.0;40.23;Apartamento
Apartamento;Copacabana;4;1;1;200;15000.0;1900.0;456.0;75.0;Apartamento
Apartamento;Jardim Botânico;4;4;2;327;20000.0;3363.0;1500.0;61.16;Apartamento
Apartamento;Jardim Botânico;4;4;2;327;22000.0;3364.0;1406.0;67.28;Apartamento
Apartamento;Barra da Tijuca;4;3;2;215;13000.0;3580.0;6480.0;60.47;Apartamento
Apartamento;Ipanema;4;4;4;354;25000.0;4436.0;2088.0;70.62;Apartamento
Casa;Lagoa;10;0;0;500;26000.0;0.0;2670.0;52.0;Casa
Apartamento;Lagoa;4;4;4;400;20000.0;4200.0;15000.0;50.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;250;15000.0;2890.0;7400.0;60.0;Apartamento
Apartamento;Ipanema;2;3;2;272;12000.0;4947.0;0.0;44.12;Apartamento
Apartamento;Copacabana;5;1;3;450;30000.0;2800.0;7500.0;66.67;Apartamento
Apartamento;Lagoa;4;4;4;487;30000.0;4600.0;29445.0;61.6;Apartamento
Apartamento;Barra da Tijuca;4;3;4;220;10000.0;2790.0;5517.0;45.45;Apartamento
Apartamento;Leblon;4;3;3;380;14000.0;4000.0;866.0;36.84;Apartamento
Apartamento;Jardim Botânico;3;1;1;180;10000.0;1820.0;0.0;55.56;Apartamento
Apartamento;Copacabana;4;1;2;340;16000.0;1900.0;8000.0;47.06;Apartamento
Apartamento;Leblon;4;3;4;260;12000.0;3100.0;1005.0;46.15;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;651;35000.0;1700.0;12000.0;53.76;Casa
Apartamento;Copacabana;4;1;3;350;10000.0;1000.0;0.0;28.57;Apartamento
Apartamento;Barra da Tijuca;4;3;4;338;15000.0;2972.0;1900.0;44.38;Apartamento
Apartamento;Barra da Tijuca;3;3;3;300;11000.0;3700.0;14000.0;36.67;Apartamento
Apartamento;São Conrado;3;3;3;250;12000.0;2600.0;1400.0;48.0;Apartamento
Apartamento;Lagoa;4;3;3;372;40000.0;5547.0;0.0;107.53;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;600000.0;980.0;120.0;9230.77;Apartamento
Apartamento;Leblon;3;3;1;200;11000.0;1800.0;500.0;55.0;Apartamento
Apartamento;Ipanema;5;1;2;220;16000.0;2350.0;600.0;72.73;Apartamento
Apartamento;Ipanema;4;0;3;550;36900.0;9800.0;0.0;67.09;Apartamento
Apartamento;Leblon;4;2;2;791;50000.0;2600.0;1980.0;63.21;Apartamento
Apartamento;Barra da Tijuca;3;2;1;135;10000.0;2500.0;700.0;74.07;Apartamento
Apartamento;Barra da Tijuca;3;2;2;160;12000.0;1950.0;770.0;75.0;Apartamento
Apartamento;Copacabana;4;2;2;440;17000.0;3550.0;1350.0;38.64;Apartamento
Apartamento;Leblon;4;2;1;560;25000.0;2300.0;500.0;44.64;Apartamento
Apartamento;São Conrado;5;4;5;850;38000.0;1500.0;3000.0;44.71;Apartamento
Apartamento;Ipanema;4;2;1;300;11900.0;2900.0;0.0;39.67;Apartamento
Apartamento;Jardim Botânico;3;0;1;180;10000.0;1820.0;644.0;55.56;Apartamento
Apartamento;Ipanema;4;2;1;360;25000.0;4800.0;1794.0;69.44;Apartamento
Apartamento;Ipanema;3;0;2;200;13500.0;1700.0;631.0;67.5;Apartamento
Casa de Vila;Tijuca;3;3;1;300;4950.0;135.0;170.0;16.5;Casa
Apartamento;Leblon;4;3;2;200;12000.0;2000.0;688.0;60.0;Apartamento
Apartamento;Lagoa;4;1;2;246;10000.0;2900.0;701.0;40.65;Apartamento
Apartamento;Barra da Tijuca;4;3;4;403;16000.0;3690.0;0.0;39.7;Apartamento
Apartamento;Flamengo;4;1;1;290;10200.0;1800.0;842.0;35.17;Apartamento
Apartamento;Ipanema;3;1;1;160;9999.0;2250.0;645.0;62.49;Apartamento
Apartamento;São Conrado;2;2;1;97;11000.0;2100.0;630.0;113.4;Apartamento
Apartamento;Leblon;3;2;1;140;10000.0;2000.0;500.0;71.43;Apartamento
Apartamento;Copacabana;4;1;1;365;15000.0;2900.0;600.0;41.1;Apartamento
Apartamento;Barra da Tijuca;4;3;2;480;12000.0;2950.0;490.0;25.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;205;10009.0;2125.0;825.0;48.82;Apartamento
Apartamento;Leblon;3;1;1;170;14000.0;1750.0;410.0;82.35;Apartamento
Apartamento;Copacabana;4;2;1;276;15000.0;2700.0;840.0;54.35;Apartamento
Apartamento;Flamengo;5;0;2;525;13000.0;4000.0;1700.0;24.76;Apartamento
Apartamento;Barra da Tijuca;3;3;1;250;12000.0;5000.0;1400.0;48.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;249;10000.0;3300.0;0.0;40.16;Apartamento
Apartamento;Ipanema;4;1;2;200;12000.0;2800.0;745.0;60.0;Apartamento
Apartamento;Leblon;4;0;2;220;20000.0;4000.0;0.0;90.91;Apartamento
Apartamento;Ipanema;4;2;2;363;19900.0;9000.0;2700.0;54.82;Apartamento
Apartamento;Ipanema;3;1;2;205;21000.0;2800.0;2000.0;102.44;Apartamento
Apartamento;Barra da Tijuca;3;3;3;260;10000.0;3500.0;430.0;38.46;Apartamento
Apartamento;São Conrado;4;5;4;400;14000.0;5950.0;3182.0;35.0;Apartamento
Apartamento;Copacabana;3;0;1;159;10000.0;922.0;248.0;62.89;Apartamento
Apartamento;São Conrado;4;3;3;260;13500.0;3500.0;0.0;51.92;Apartamento
Apartamento;Leblon;3;2;3;300;15000.0;4500.0;0.0;50.0;Apartamento
Apartamento;Leblon;4;2;4;230;12500.0;2710.0;1328.0;54.35;Apartamento
Apartamento;Flamengo;3;0;1;220;11000.0;1900.0;496.0;50.0;Apartamento
Apartamento;Leblon;3;2;1;143;10000.0;2100.0;4414.0;69.93;Apartamento
Apartamento;Copacabana;5;1;5;500;15000.0;1200.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1150;24000.0;7060.0;53300.0;20.87;Apartamento
Apartamento;Ipanema;4;1;2;290;15000.0;3000.0;750.0;51.72;Apartamento
Apartamento;Barra da Tijuca;3;2;1;200;12000.0;2186.0;1074.0;60.0;Apartamento
Apartamento;Recreio dos Bandeirantes;5;4;5;360;10000.0;1400.0;780.0;27.78;Apartamento
Apartamento;Ipanema;2;1;1;150;11800.0;1400.0;0.0;78.67;Apartamento
Apartamento;Barra da Tijuca;3;3;2;250;14000.0;3800.0;1100.0;56.0;Apartamento
Apartamento;Ipanema;4;2;3;380;30000.0;2300.0;1800.0;78.95;Apartamento
Apartamento;Flamengo;3;1;3;204;23000.0;2000.0;0.0;112.75;Apartamento
Apartamento;Leblon;3;2;1;130;12000.0;850.0;0.0;92.31;Apartamento
Apartamento;Ipanema;4;3;2;300;12000.0;4000.0;1011.0;40.0;Apartamento
Apartamento;Ipanema;1;1;0;85;12500.0;4000.0;500.0;147.06;Apartamento
Apartamento;Barra da Tijuca;4;3;4;280;25000.0;5977.0;1848.0;89.29;Apartamento
Apartamento;Ipanema;3;1;1;157;12000.0;3300.0;1159.0;76.43;Apartamento
Apartamento;Barra da Tijuca;4;4;4;598;30000.0;7200.0;1500.0;50.17;Apartamento
Apartamento;Copacabana;3;1;1;260;10000.0;1900.0;4000.0;38.46;Apartamento
Apartamento;Barra da Tijuca;4;3;2;240;13000.0;3580.0;648.0;54.17;Apartamento
Apartamento;Leblon;4;2;2;230;17900.0;5000.0;600.0;77.83;Apartamento
Apartamento;Ipanema;4;2;2;400;12000.0;8000.0;5000.0;30.0;Apartamento
Apartamento;Ipanema;4;2;1;292;14000.0;2500.0;500.0;47.95;Apartamento
Apartamento;Ipanema;5;5;4;375;18000.0;8000.0;2500.0;48.0;Apartamento
Apartamento;Ipanema;2;1;2;170;10500.0;2307.0;215.0;61.76;Apartamento
Apartamento;Lagoa;3;3;3;227;15000.0;3675.0;980.0;66.08;Apartamento
Apartamento;Barra da Tijuca;4;2;2;500;26000.0;8000.0;0.0;52.0;Apartamento
Apartamento;Flamengo;4;2;1;280;12000.0;1900.0;857.0;42.86;Apartamento
Apartamento;Ipanema;4;2;3;300;23500.0;3500.0;0.0;78.33;Apartamento
Apartamento;Copacabana;4;4;1;260;10000.0;1998.0;450.0;38.46;Apartamento
Apartamento;Barra da Tijuca;5;2;3;570;15000.0;1450.0;800.0;26.32;Apartamento
Apartamento;Ipanema;3;1;1;164;12000.0;1700.0;0.0;73.17;Apartamento
Apartamento;Ipanema;2;2;2;220;18900.0;2300.0;0.0;85.91;Apartamento
Apartamento;Lagoa;3;4;1;380;25000.0;5000.0;1800.0;65.79;Apartamento
Apartamento;Ipanema;2;0;2;80;16000.0;2000.0;3500.0;200.0;Apartamento
Apartamento;Ipanema;3;2;2;190;23000.0;2800.0;860.0;121.05;Apartamento
Quitinete;Copacabana;1;0;1;40;4000.0;400.0;0.0;100.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;333;14000.0;4500.0;1313.0;42.04;Apartamento
Apartamento;Copacabana;4;1;1;560;18000.0;3200.0;560.0;32.14;Apartamento
Apartamento;Leblon;3;2;1;203;10000.0;3237.0;592.0;49.26;Apartamento
Apartamento;Leblon;4;3;2;145;13000.0;2500.0;702.0;89.66;Apartamento
Apartamento;Flamengo;4;1;1;290;12500.0;1800.0;700.0;43.1;Apartamento
Apartamento;Barra da Tijuca;4;4;3;500;20000.0;8000.0;2000.0;40.0;Apartamento
Apartamento;Ipanema;5;4;1;281;12000.0;3508.0;1035.0;42.7;Apartamento
Apartamento;Barra da Tijuca;4;4;4;435;25000.0;6960.0;1700.0;57.47;Apartamento
Apartamento;Flamengo;4;2;2;500;23000.0;3000.0;1504.0;46.0;Apartamento
Apartamento;Leblon;3;3;1;150;13000.0;2950.0;731.0;86.67;Apartamento
Apartamento;Copacabana;4;1;3;240;18000.0;1700.0;4080.0;75.0;Apartamento
Apartamento;Leblon;3;2;1;340;10000.0;3000.0;1200.0;29.41;Apartamento
Apartamento;Jardim Botânico;4;2;1;240;11000.0;1850.0;500.0;45.83;Apartamento
Apartamento;Barra da Tijuca;4;4;4;320;17000.0;5000.0;1735.0;53.12;Apartamento
Apartamento;Flamengo;4;2;2;430;15000.0;3500.0;1061.0;34.88;Apartamento
Apartamento;Leblon;4;2;1;220;12000.0;4000.0;777.0;54.55;Apartamento
Apartamento;Barra da Tijuca;5;3;5;1147;24000.0;7000.0;70000.0;20.92;Apartamento
Apartamento;Ipanema;4;3;2;500;20000.0;3400.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;262;18000.0;4600.0;1300.0;68.7;Apartamento
Apartamento;Barra da Tijuca;5;3;5;231;15000.0;2300.0;4600.0;64.94;Apartamento
Apartamento;Ipanema;4;3;2;230;10000.0;3000.0;1146.0;43.48;Apartamento
Apartamento;Lagoa;3;3;2;220;10000.0;4000.0;950.0;45.45;Apartamento
Apartamento;Barra da Tijuca;4;4;4;352;13000.0;3500.0;1300.0;36.93;Apartamento
Apartamento;Leblon;4;3;2;209;12000.0;1700.0;600.0;57.42;Apartamento
Apartamento;Leblon;3;1;3;210;12000.0;1775.0;410.0;57.14;Apartamento
Apartamento;Flamengo;3;2;2;160;10000.0;1595.0;415.0;62.5;Apartamento
Apartamento;Barra da Tijuca;4;4;4;400;10000.0;2500.0;5000.0;25.0;Apartamento
Apartamento;Ipanema;4;2;1;350;14000.0;1800.0;700.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;400;13000.0;5300.0;1500.0;32.5;Apartamento
Apartamento;Lagoa;3;3;1;200;12000.0;2870.0;0.0;60.0;Apartamento
Apartamento;Ipanema;2;1;2;100;12000.0;4000.0;500.0;120.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;200;14000.0;2500.0;1000.0;70.0;Apartamento
Apartamento;Ipanema;4;3;4;546;43000.0;6400.0;1900.0;78.75;Apartamento
Apartamento;Copacabana;4;1;1;243;10000.0;1450.0;345.0;41.15;Apartamento
Apartamento;Barra da Tijuca;3;3;3;136;10000.0;2500.0;800.0;73.53;Apartamento
Apartamento;Leblon;3;3;1;232;25000.0;4900.0;1200.0;107.76;Apartamento
Apartamento;Barra da Tijuca;7;4;5;583;18000.0;2500.0;2502.0;30.87;Apartamento
Apartamento;Ipanema;3;2;1;180;10000.0;2800.0;0.0;55.56;Apartamento
Apartamento;Leblon;3;2;1;200;15000.0;2100.0;510.0;75.0;Apartamento
Apartamento;Leblon;3;4;3;350;16000.0;3800.0;1590.0;45.71;Apartamento
Apartamento;Lagoa;4;6;1;255;11900.0;2529.0;773.0;46.67;Apartamento
Apartamento;Botafogo;3;2;1;180;10000.0;1400.0;230.0;55.56;Apartamento
Apartamento;Copacabana;3;1;1;171;10000.0;1985.0;415.0;58.48;Apartamento
Apartamento;Barra da Tijuca;4;3;4;333;12000.0;4700.0;850.0;36.04;Apartamento
Apartamento;Barra da Tijuca;4;3;4;195;11500.0;1840.0;0.0;58.97;Apartamento
Apartamento;Copacabana;2;0;2;125;14000.0;1300.0;2500.0;112.0;Apartamento
Apartamento;Leblon;3;2;3;187;13000.0;2700.0;920.0;69.52;Apartamento
Apartamento;Jardim Botânico;4;3;2;200;15000.0;2563.0;627.0;75.0;Apartamento
Apartamento;Lagoa;4;3;2;233;12500.0;4200.0;0.0;53.65;Apartamento
Apartamento;Ipanema;3;1;3;230;10000.0;2100.0;900.0;43.48;Apartamento
Apartamento;Barra da Tijuca;4;4;4;331;15000.0;3314.0;712.0;45.32;Apartamento
Apartamento;Barra da Tijuca;4;4;4;225;15000.0;5000.0;1400.0;66.67;Apartamento
Apartamento;Lagoa;4;0;2;295;22000.0;2468.0;0.0;74.58;Apartamento
Apartamento;São Conrado;4;4;2;460;10000.0;5900.0;500.0;21.74;Apartamento
Apartamento;Ipanema;3;2;1;300;21500.0;3600.0;0.0;71.67;Apartamento
Apartamento;Ipanema;2;1;2;83;10000.0;3900.0;0.0;120.48;Apartamento
Apartamento;Leblon;4;2;1;285;16900.0;2962.0;1506.0;59.3;Apartamento
Apartamento;Copacabana;4;1;4;430;12000.0;3000.0;300.0;27.91;Apartamento
Apartamento;Barra da Tijuca;3;3;3;236;16000.0;4200.0;1000.0;67.8;Apartamento
Apartamento;Ipanema;2;1;1;90;12000.0;4100.0;500.0;133.33;Apartamento
Casa;Laranjeiras;3;1;2;408;29000.0;850.0;800.0;71.08;Casa
Apartamento;Ipanema;3;1;3;250;20000.0;1800.0;0.0;80.0;Apartamento
Apartamento;Leblon;3;2;1;160;18000.0;4000.0;500.0;112.5;Apartamento
Apartamento;Leblon;4;4;3;200;12000.0;1800.0;600.0;60.0;Apartamento
Apartamento;Ipanema;3;0;3;200;17000.0;3686.0;0.0;85.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;270;18000.0;5200.0;1400.0;66.67;Apartamento
Apartamento;Barra da Tijuca;3;3;3;268;11000.0;3970.0;1480.0;41.04;Apartamento
Apartamento;Barra da Tijuca;5;4;5;434;20000.0;4600.0;11000.0;46.08;Apartamento
Casa;Laranjeiras;3;0;2;408;29000.0;850.0;800.0;71.08;Casa
Apartamento;Barra da Tijuca;5;3;5;1200;24000.0;7700.0;5810.0;20.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;230;13000.0;2200.0;390.0;56.52;Apartamento
Apartamento;Barra da Tijuca;5;3;4;797;22500.0;7000.0;42818.0;28.23;Apartamento
Apartamento;Ipanema;4;2;2;467;55000.0;8000.0;0.0;117.77;Apartamento
Casa;Jardim Botânico;4;4;4;845;35000.0;0.0;1643.0;41.42;Casa
Apartamento;Leblon;3;1;2;110;10000.0;1275.0;290.0;90.91;Apartamento
Apartamento;Barra da Tijuca;4;3;4;304;12000.0;3724.0;804.0;39.47;Apartamento
Apartamento;Ipanema;4;3;2;300;16000.0;3100.0;0.0;53.33;Apartamento
Apartamento;São Conrado;5;2;1;225;11000.0;2250.0;0.0;48.89;Apartamento
Apartamento;Lagoa;2;2;2;220;10000.0;3100.0;610.0;45.45;Apartamento
Apartamento;Lagoa;3;4;2;380;30000.0;550.0;1700.0;78.95;Apartamento
Apartamento;Copacabana;3;1;2;390;10000.0;2150.0;7060.0;25.64;Apartamento
Apartamento;Ipanema;4;2;3;300;13000.0;4200.0;1000.0;43.33;Apartamento
Apartamento;Ipanema;4;2;1;189;12000.0;2140.0;0.0;63.49;Apartamento
Casa;Jardim Botânico;4;3;1;263;28000.0;0.0;0.0;106.46;Casa
Apartamento;São Conrado;2;3;2;250;10000.0;3800.0;1493.0;40.0;Apartamento
Apartamento;Flamengo;4;3;1;200;15000.0;2452.0;601.0;75.0;Apartamento
Apartamento;Copacabana;4;1;4;430;18000.0;3000.0;0.0;41.86;Apartamento
Apartamento;Jardim Botânico;3;4;2;325;13900.0;2600.0;0.0;42.77;Apartamento
Apartamento;Barra da Tijuca;2;3;2;156;12000.0;4000.0;1015.0;76.92;Apartamento
Apartamento;Ipanema;3;2;2;190;10800.0;2000.0;6100.0;56.84;Apartamento
Apartamento;São Conrado;5;2;3;401;13000.0;3781.0;689.0;32.42;Apartamento
Apartamento;Barra da Tijuca;3;4;3;263;10000.0;2668.0;896.0;38.02;Apartamento
Apartamento;Ipanema;4;3;1;340;23000.0;4000.0;20000.0;67.65;Apartamento
Apartamento;São Conrado;3;2;1;320;10000.0;1800.0;380.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;4;400;10000.0;1480.0;1000.0;25.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;360;11000.0;1300.0;0.0;30.56;Apartamento
Apartamento;Barra da Tijuca;4;4;3;347;13500.0;2300.0;0.0;38.9;Apartamento
Apartamento;Botafogo;4;2;1;330;10500.0;1600.0;708.0;31.82;Apartamento
Apartamento;Barra da Tijuca;3;2;3;200;13500.0;3900.0;1500.0;67.5;Apartamento
Apartamento;Flamengo;4;1;3;350;10000.0;2500.0;0.0;28.57;Apartamento
Casa;Gávea;3;2;3;1100;30000.0;0.0;1900.0;27.27;Casa
Quitinete;Copacabana;1;0;0;24;2500.0;570.0;56.0;104.17;Apartamento
Apartamento;Jardim Botânico;4;4;3;252;16000.0;3581.0;10450.0;63.49;Apartamento
Apartamento;Copacabana;4;1;1;236;15000.0;2300.0;0.0;63.56;Apartamento
Apartamento;Ipanema;4;2;2;220;15900.0;4168.0;0.0;72.27;Apartamento
Apartamento;São Conrado;3;3;2;340;12000.0;1800.0;300.0;35.29;Apartamento
Apartamento;Leblon;4;2;2;250;16000.0;4500.0;620.0;64.0;Apartamento
Apartamento;São Conrado;4;2;3;320;12000.0;3811.0;438.0;37.5;Apartamento
Apartamento;Leblon;3;1;2;200;23000.0;3600.0;1500.0;115.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0;48.54;Apartamento
Apartamento;Ipanema;3;1;1;250;20000.0;1000.0;895.0;80.0;Apartamento
Apartamento;Ipanema;4;5;4;390;30000.0;6607.0;0.0;76.92;Apartamento
Apartamento;Leblon;4;2;1;184;10000.0;2100.0;700.0;54.35;Apartamento
Apartamento;Ipanema;5;3;4;800;90000.0;9188.0;60230.0;112.5;Apartamento
Apartamento;Ipanema;3;1;1;130;10000.0;1800.0;462.0;76.92;Apartamento
Apartamento;Ipanema;2;1;1;200;23000.0;2500.0;800.0;115.0;Apartamento
Apartamento;Copacabana;4;2;3;389;12400.0;4829.0;1153.0;31.88;Apartamento
Apartamento;Copacabana;4;3;2;430;15000.0;2835.0;1663.0;34.88;Apartamento
Apartamento;Copacabana;4;0;0;300;26000.0;1580.0;0.0;86.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;340;12000.0;3400.0;700.0;35.29;Apartamento
Apartamento;Barra da Tijuca;4;3;4;392;25000.0;6700.0;25000.0;63.78;Apartamento
Apartamento;Leblon;4;3;2;250;10000.0;3300.0;800.0;40.0;Apartamento
Quitinete;Copacabana;1;0;0;42;5000.0;500.0;1300.0;119.05;Apartamento
Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;2630.0;56.0;Apartamento
Apartamento;Lagoa;4;2;1;256;15000.0;2300.0;800.0;58.59;Apartamento
Apartamento;Ipanema;4;3;1;230;12900.0;3800.0;0.0;56.09;Apartamento
Apartamento;Copacabana;5;2;2;390;12400.0;3522.0;1082.0;31.79;Apartamento
Apartamento;Lagoa;4;3;1;210;11000.0;2000.0;944.0;52.38;Apartamento
Casa de Vila;Laranjeiras;3;1;0;115;4200.0;0.0;128.0;36.52;Casa
Apartamento;Lagoa;4;3;1;230;12000.0;4600.0;860.0;52.17;Apartamento
Apartamento;Barra da Tijuca;4;2;4;400;15000.0;3000.0;700.0;37.5;Apartamento
Apartamento;Ipanema;4;2;3;300;15000.0;5000.0;1000.0;50.0;Apartamento
Apartamento;Leblon;4;1;2;205;17000.0;6000.0;772.0;82.93;Apartamento
Apartamento;Ipanema;3;2;2;450;20000.0;3500.0;1500.0;44.44;Apartamento
Apartamento;Barra da Tijuca;5;2;5;1200;24000.0;7500.0;5500.0;20.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;287;20000.0;3000.0;0.0;69.69;Apartamento
Apartamento;Ipanema;4;2;1;180;12000.0;2700.0;1300.0;66.67;Apartamento
Apartamento;Barra da Tijuca;4;3;4;304;15000.0;3800.0;750.0;49.34;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;7827.0;6977.0;20.92;Apartamento
Apartamento;Barra da Tijuca;4;4;4;436;15000.0;4800.0;1240.0;34.4;Apartamento
Apartamento;Leblon;4;1;2;160;11000.0;2900.0;0.0;68.75;Apartamento
Apartamento;Flamengo;6;1;2;400;10000.0;3300.0;803.0;25.0;Apartamento
Apartamento;Ipanema;5;2;2;300;16000.0;2100.0;450.0;53.33;Apartamento
Apartamento;Ipanema;3;3;2;186;12000.0;2988.0;9115.0;64.52;Apartamento
Apartamento;Copacabana;5;5;5;550;18000.0;3100.0;934.0;32.73;Apartamento
Apartamento;Copacabana;4;2;2;350;12000.0;3800.0;1280.0;34.29;Apartamento
Apartamento;Ipanema;5;1;2;374;16000.0;3900.0;13096.0;42.78;Apartamento
Apartamento;Barra da Tijuca;4;2;2;374;11000.0;1637.0;1077.0;29.41;Apartamento
Apartamento;Leblon;3;2;1;200;12900.0;2400.0;324.0;64.5;Apartamento
Apartamento;Ipanema;3;1;1;140;10900.0;3500.0;483.0;77.86;Apartamento
Apartamento;Ipanema;3;1;1;144;12000.0;1600.0;0.0;83.33;Apartamento
Apartamento;Barra da Tijuca;3;3;3;169;14000.0;1980.0;546.0;82.84;Apartamento
Apartamento;Barra da Tijuca;3;4;3;247;16000.0;3150.0;16000.0;64.78;Apartamento
Apartamento;Leblon;3;2;1;240;16500.0;4100.0;722.0;68.75;Apartamento
Apartamento;Ipanema;3;3;1;300;22000.0;4000.0;1000.0;73.33;Apartamento
Apartamento;Leblon;3;2;2;205;17000.0;6000.0;772.0;82.93;Apartamento
Apartamento;Ipanema;4;2;4;350;25000.0;2000.0;400.0;71.43;Apartamento
Apartamento;Barra da Tijuca;5;4;4;400;12500.0;1820.0;1700.0;31.25;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;5;900;35000.0;2800.0;14468.0;38.89;Casa
Apartamento;Barra da Tijuca;3;3;3;251;10000.0;2990.0;500.0;39.84;Apartamento
Apartamento;Ipanema;4;1;2;344;18000.0;2060.0;0.0;52.33;Apartamento
Apartamento;Leblon;3;3;1;150;14000.0;2600.0;500.0;93.33;Apartamento
Casa;Barra da Tijuca;4;4;2;600;30000.0;1050.0;1300.0;50.0;Casa
Apartamento;Barra da Tijuca;3;2;1;209;14000.0;1900.0;0.0;66.99;Apartamento
Apartamento;Leblon;4;2;2;250;17950.0;5000.0;620.0;71.8;Apartamento
Apartamento;Barra da Tijuca;4;3;1;325;20000.0;3700.0;2000.0;61.54;Apartamento
Apartamento;Barra da Tijuca;4;3;0;291;10000.0;5100.0;1710.0;34.36;Apartamento
Apartamento;Ipanema;4;1;2;340;13500.0;2664.0;0.0;39.71;Apartamento
Apartamento;Copacabana;3;1;2;230;12000.0;1025.0;200.0;52.17;Apartamento
Apartamento;Ipanema;4;4;4;500;35000.0;13000.0;1200.0;70.0;Apartamento
Apartamento;Ipanema;2;2;1;100;11000.0;2000.0;500.0;110.0;Apartamento
Apartamento;Barra da Tijuca;4;2;3;355;20000.0;5800.0;1850.0;56.34;Apartamento
